685015	172
685015	236
685015	553
685015	629
685015	679
1776476	80
810769	447
687957	191
687957	588
941806	512
837791	264
738650	56
1728257	25
1943349	131
1943349	219
1943349	540
1943349	611
8032	165
398198	338
1002840	285
2106869	44
2106869	542
2106869	624
960593	165
1904085	52
1728691	684
1701248	445
801669	295
438244	596
438244	620
574703	347
1891664	153
219664	45
219664	498
601454	349
601454	428
601454	670
1668962	7
1854386	184
226508	52
1323317	684
88725	60
543877	101
88727	149
127536	276
1874548	87
546808	106
740582	636
1806834	531
624197	199
1773564	621
378051	138
378051	649
2118398	263
776238	24
1340263	215
1903367	184
378058	252
1505371	32
660594	218
1753979	664
777057	512
1640786	437
842859	274
492738	169
241316	506
356932	555
1644947	111
1644947	688
1881389	341
192143	63
192143	259
192143	512
1368780	631
2118022	627
666673	4
1619194	532
1838518	236
1838518	607
486309	323
1526662	38
2072757	627
968791	394
392837	56
1424168	55
1589851	213
1649330	337
2081868	396
2059165	353
1412211	530
776092	39
1514044	631
1514040	219
2053766	206
2053763	83
503876	218
707280	510
235029	346
364908	571
364908	634
779606	652
911307	212
1554785	250
81384	179
64005	301
1777721	605
1024507	105
81388	162
81388	516
1033655	237
799125	670
1020618	115
1020618	142
1020618	413
1020618	463
1020618	469
1020618	484
1020618	516
1020618	647
2039087	322
260310	23
2073407	21
1096612	258
1554250	151
1554250	591
2242818	429
490641	605
70633	627
2032965	554
665325	122
665325	146
665325	177
665325	326
665325	407
665325	429
665325	456
665325	459
251144	445
485650	636
2041628	498
512932	69
951572	216
951572	452
293051	11
767535	23
1171048	414
427151	690
163504	299
269812	228
350895	394
2101769	192
1635711	49
1635711	49
1635711	132
1635711	157
1635711	271
1635711	432
1635711	540
2210372	497
772573	171
1009785	23
998290	281
2108575	230
1822577	258
1659744	75
1659744	147
1659744	290
1659744	688
1912949	72
1912949	212
1912949	219
1912949	432
1912949	540
1912949	628
1912949	657
176181	207
2121654	98
2121654	132
2121654	138
2121654	146
2121654	177
2121654	334
2121654	456
2121654	657
2121654	679
2121654	688
1076205	317
1293218	23
1987487	683
560240	554
845051	539
1130628	417
63250	522
1924564	252
1028287	76
1728171	212
1728173	48
8863	18
571140	354
1771079	40
1771079	307
1980597	613
1883529	234
1734267	43
884532	118
294110	359
1265076	219
1265076	323
1150650	539
1888512	271
67570	226
1888517	395
1910093	256
1817159	222
1259897	56
1819627	372
79216	258
2069989	293
1948203	220
1948203	275
1948203	277
1948203	297
1948203	354
1948203	359
1948203	543
1948203	641
1948203	656
1948203	665
882972	591
149483	207
149483	238
149483	360
2037017	179
1381564	212
268267	242
268265	128
728034	247
728034	323
728034	334
2227640	370
1097980	118
1108039	324
1108039	501
495912	258
1107023	422
1107023	422
90505	674
415609	351
151777	56
1039654	603
302358	372
302358	548
1383782	513
1944783	681
1259765	243
1898793	171
2094029	24
1734880	431
2014393	666
533217	436
1716067	87
2174404	113
2195932	64
2195932	566
893351	285
893351	603
2071634	427
1263660	316
847746	56
1947474	50
1312973	297
1312973	637
1312973	681
1356664	25
1269186	670
1445983	631
1986765	211
923984	6
923984	93
369770	206
294857	265
1266528	350
2192057	361
1266522	287
1266522	321
217845	447
1276354	609
2040021	56
544428	313
2176801	24
1511823	482
1350262	604
1268583	447
955924	684
1358057	244
540510	56
1499089	670
151194	144
151194	486
151194	566
151194	650
1964610	487
1394781	59
1394781	499
2008397	389
1269231	162
2001564	352
737098	373
737092	198
737092	271
737092	486
737092	545
737092	650
1150987	627
1255098	32
1105549	634
578228	670
1743744	24
1743744	54
1743744	293
1743744	478
1743744	552
939262	637
266553	7
1190292	652
1356696	307
1190299	148
1295306	448
253288	431
907128	132
32584	234
1834155	675
1834155	675
1834155	675
1834155	681
1395789	119
1834153	126
2095086	422
1609921	419
1666393	185
761025	128
676913	71
921292	420
1840150	681
1840151	609
221503	64
9948	32
579855	662
1450034	31
1450034	438
220674	321
220674	588
220674	628
220674	657
298029	119
298029	120
298029	494
1416235	287
1416235	321
1013921	337
1013921	495
2160445	104
1963341	414
117564	73
117564	77
779835	527
1098304	559
1672014	173
1672014	390
1154606	431
431298	441
436744	178
436744	520
1608468	301
2167144	230
156655	219
156655	553
2231053	300
2047345	108
2047345	132
2047345	212
1249466	179
1101537	292
605330	71
605330	162
2220117	317
1994360	221
1445674	317
1142351	219
1142351	246
1142351	484
1142351	647
1142350	263
153849	497
732744	127
1078726	231
99958	276
153841	554
1732026	621
854132	471
1492138	605
2155153	683
455356	424
455351	183
1595834	52
1595834	503
1398644	368
2258152	82
1334243	48
1334243	105
1334243	206
2026481	165
1572648	234
2026485	302
2026485	606
1791972	106
232223	326
470997	429
470997	522
470997	632
199341	430
199341	451
1667517	287
1204794	53
209184	53
209184	622
2120598	429
2163865	373
479811	184
479813	216
479813	293
758188	35
758188	112
758188	383
758188	668
773302	345
44423	696
1687519	359
936975	153
936975	236
936975	475
936975	484
1297279	513
2169237	636
2169237	636
530767	692
1987166	504
1987166	690
1310414	196
543482	537
1116880	381
2011875	456
232597	686
232596	148
232596	309
232596	326
232596	526
232596	533
232596	656
232596	665
1866403	219
2157745	119
1679244	214
432246	608
1435854	655
1962925	422
1962925	422
1435859	145
1435859	591
112001	422
1430820	85
800577	489
2220805	686
1631340	171
482544	394
691559	172
814262	473
1573516	90
1573516	243
1573516	444
1573516	486
1573516	537
1573516	553
993100	126
918647	199
918647	427
1113285	539
796928	554
233176	119
233176	604
601365	172
648221	149
648221	327
1740504	132
1740504	158
1740504	178
1740504	307
1740504	326
1740504	385
456190	206
511823	207
1406443	608
564616	608
1095114	6
1012729	221
1918843	153
550938	507
1431196	458
1431197	122
1256529	401
1256529	443
1470512	119
1470512	510
1470512	540
918392	580
1063628	333
1055406	579
757326	692
1499283	132
1499283	147
1499283	246
1499283	408
1499283	611
2182511	56
752138	101
752138	172
529662	11
529662	649
339765	83
1344434	573
204324	291
1365928	598
1985081	47
1985081	98
1985081	466
1985081	675
1688287	276
1688287	523
1578646	559
1159029	394
1985089	105
1985089	236
1985089	475
1985089	647
1661602	274
1661601	439
1661601	509
1193408	132
778076	86
778076	400
778076	537
778076	634
778076	659
1405797	292
1569540	301
1818570	55
344573	684
133877	339
825849	417
825849	693
370049	45
370040	507
1915345	122
1915345	247
131434	172
131434	172
131434	618
131434	618
1677634	554
606751	25
1227695	333
1421477	466
1532169	469
1161235	169
1201437	119
1711577	45
1593745	377
1593745	658
1884712	207
1884712	676
1433841	142
2051001	431
1537109	142
249307	63
249307	161
249307	259
1624842	554
1755501	397
945851	64
108319	516
108319	529
1160722	216
1010767	215
2152540	664
1685092	11
2247443	655
1046927	634
554107	648
1642307	100
1642307	261
1642307	275
1642307	496
1398863	628
1791193	300
1879336	118
1649130	457
1655057	39
1655057	329
934467	64
4764	72
4764	540
86268	118
1514288	471
1514288	552
361568	43
361568	532
361568	552
628278	64
628278	115
628278	205
628278	361
628278	426
628278	566
201170	219
201170	238
201170	432
361565	422
361565	422
178101	261
1935450	179
1299364	232
2092114	341
2065343	252
386565	207
281915	349
281915	495
852497	190
852497	216
852497	535
1972173	50
1972173	50
2206562	476
972314	506
2239642	250
1050125	192
618925	33
702344	206
2235769	127
1272470	153
593550	422
1885247	490
2237890	580
323393	697
2154586	16
2154587	118
2154587	228
2154587	286
2154587	318
2154587	690
351602	371
351602	371
351602	371
1508480	23
2240252	370
870268	233
870268	502
1175182	124
1175182	668
1274732	251
1274732	601
1126657	595
1901959	17
819804	329
454295	186
140461	694
1795441	453
311858	143
820520	25
820520	326
1684350	457
448640	439
448640	509
1174583	108
742963	372
454124	395
404120	113
1713228	437
558306	338
558306	359
558306	446
558306	550
742933	498
2106244	445
2106244	448
2106244	525
261576	124
261576	238
261576	338
261576	542
1646379	228
1057475	233
410651	223
1459875	531
791310	202
791310	652
2024418	246
236201	411
326340	692
334689	473
1109305	234
247366	37
247366	37
116850	654
1668376	46
1668376	265
141732	338
184903	424
1162112	411
134119	664
1614587	132
1614587	146
1614587	257
1614587	292
1614587	685
133461	473
1978822	537
1260575	118
465789	211
399698	164
622460	34
622460	135
622460	254
622460	603
317044	85
312033	41
790049	410
416712	215
1176526	442
818038	191
818038	531
353155	172
43811	71
322427	368
353152	108
353152	131
353152	166
353152	231
353152	271
353152	271
353152	302
353152	385
353152	600
353152	606
353152	650
2207767	253
2207767	380
524098	609
1566511	85
961899	285
385652	118
385652	575
1673490	108
1673490	326
1673490	426
1410496	117
1410496	166
1410496	387
1071063	322
94915	627
111003	312
1584003	329
111000	354
1008952	223
1008952	534
1370952	594
395951	592
126587	141
1138894	107
238313	222
746861	286
1181203	361
1553426	525
672218	100
672218	614
1261225	341
1261225	686
1261224	215
665506	237
469032	513
787669	555
1900777	146
1900777	268
1900777	611
1756701	47
1756701	228
1580634	490
613832	609
888879	317
355656	317
887522	507
496910	555
496915	324
256470	23
195902	258
245593	522
245593	547
283285	7
497067	128
1849246	104
1597907	142
1643421	699
777240	146
777240	212
777240	334
777240	426
777240	429
770211	131
1648741	76
1648741	76
1875316	603
560868	439
560868	675
1459090	338
1459090	649
2030151	317
88886	113
1771654	588
576592	582
117763	652
259312	143
2073306	436
117767	52
117767	148
117767	275
117767	500
117767	526
117767	637
117767	656
1555740	283
389404	263
926822	318
2058576	652
112476	539
1469098	19
1469098	108
1469098	132
1469098	169
1469098	679
378153	279
378153	638
1146478	63
1868396	554
1310972	460
1660408	94
1660408	302
2125853	573
2125853	696
1825169	434
1825167	165
1864549	436
1760950	617
2066553	208
97398	186
1152449	274
1950320	119
1950320	120
1950320	124
1950320	241
1950320	241
1950320	290
1950320	315
1950320	330
1950320	385
1950320	596
310307	234
1978976	320
1185455	675
586644	150
312790	118
2092331	290
2092331	654
786212	613
452385	184
786214	318
1456211	71
2141060	423
465003	263
307637	550
2059589	47
2059589	324
2135286	462
2225875	149
555291	424
555291	424
877939	470
2000006	548
341616	119
826397	446
1846298	66
1846298	78
1846298	236
1783414	190
1783414	216
1259987	228
765616	152
1787562	163
2167304	478
292532	324
292532	523
57235	317
1220030	674
1819989	432
1819989	553
1077052	407
1077052	500
1523776	347
1523776	504
701579	696
443698	395
1108916	452
1157081	318
2016878	71
464664	25
211245	243
211245	452
211245	615
159541	689
679150	605
966017	10
966017	10
477651	185
477651	377
477651	649
1775083	85
1775086	187
1778072	140
1656829	613
1563559	34
1563559	63
1563559	259
1563559	387
1221078	83
1221078	512
2199563	266
2120730	45
1183895	517
538940	32
2001347	329
1620608	26
1620608	115
1620608	189
1620608	191
1620608	426
1605416	27
153312	64
2002922	534
1140958	672
148653	684
1310165	8
1310165	40
1310165	178
1310165	241
1310165	241
1310165	268
1310165	385
1310165	451
1310165	538
1310165	591
1310165	596
260102	422
260102	422
1278357	652
1091075	326
1091075	426
1091075	561
1832251	540
194451	365
648428	124
241441	491
1699233	532
1746837	617
2224835	112
2224835	289
99759	532
301708	397
1356868	38
504915	76
223717	602
2028935	372
1387675	381
1382282	7
265883	18
265883	18
2243795	286
479760	212
1382288	636
163212	447
1771138	118
1771138	183
751685	179
72053	18
1710797	368
1705703	627
194426	484
841954	99
1189011	574
893492	412
756034	686
2017832	287
2017832	415
479492	550
479497	44
479497	624
2126778	60
2126778	681
808629	363
752480	287
1479779	165
1479779	334
1479779	456
1593134	15
1924061	170
1924061	397
1924061	668
1260639	202
273461	299
273463	37
713773	685
1868178	151
1078140	354
1253535	585
992569	659
1097827	317
1439752	202
2192488	523
1064277	167
1622510	506
1727890	681
1661583	625
1661583	690
508105	214
681870	442
681870	685
2196477	670
1513622	175
1549933	568
987388	23
1533362	252
1533361	297
1533361	309
1533361	457
1533361	495
1533361	526
1533361	594
1521846	52
852659	320
92390	317
859388	153
1706942	512
258526	338
258526	539
516217	684
1741843	453
1741843	543
2077321	52
913494	95
913494	207
1044370	40
1044370	49
1044370	61
1044370	72
1044370	90
1044370	169
1044370	178
1044370	219
1044370	243
1044370	268
1044370	286
1044370	540
1044370	552
1044370	611
1044370	659
1044370	675
409940	172
409940	172
593714	73
897640	39
1428458	292
1226315	554
224943	43
1359638	669
562365	128
431316	213
2154874	118
23962	165
900766	402
900766	675
1255685	48
277619	94
219494	5
219494	688
1392434	491
2233887	691
1670977	83
1670977	179
1670977	179
1392430	258
1997775	124
454723	389
1991021	365
818067	582
1396994	44
780671	176
408486	608
1790900	549
1256344	233
1214628	473
1036400	267
328144	365
972799	292
1168297	135
1516522	408
2111753	446
139253	341
139253	415
242828	628
800839	73
632822	310
1253278	577
39848	583
386359	39
362849	591
91727	407
1608349	324
568049	176
173932	47
173932	466
568047	656
568047	681
227718	312
1158943	429
901494	99
901494	659
891171	571
1566227	581
2010458	692
2168351	34
2168351	63
2168351	119
2168351	387
2084523	213
1939999	222
1939999	506
1898813	207
418887	613
418887	613
749413	352
749413	603
338983	172
338983	566
1409519	223
1409519	235
1112456	263
1433250	236
1433250	696
84757	507
1852273	100
1357357	46
1258884	684
1757380	24
1757381	167
1757381	286
1757381	504
1757381	553
1757381	646
1757381	663
1757381	663
1092046	254
1092046	591
2049405	417
2049405	417
1749788	207
1111193	627
564095	633
1796998	258
1368977	371
1368977	371
19665	43
2186130	47
2186130	109
1796990	119
2186134	49
2186134	147
2186134	236
2186134	478
2186134	552
2018683	24
2018683	39
2018683	54
2018683	266
2018683	395
2018683	607
1467035	359
1363018	244
1062037	128
1062034	176
2112588	292
1777156	484
238155	254
238155	285
1665918	662
525296	556
526922	424
568958	554
18338	613
11181	419
1361701	394
1049825	299
2148658	25
2208292	322
2013814	491
1581489	548
1159720	153
1432121	212
1296596	285
1474660	685
1448408	73
1448408	77
1891292	555
1115244	179
549166	445
1448404	59
1448404	216
1448404	569
1739706	214
1424713	296
2011410	113
1367669	561
1237389	244
552203	495
552203	526
552203	689
1428844	230
1237382	49
1237382	157
1408740	215
2013514	668
918056	204
2014752	517
1798739	179
1960359	179
1531608	317
788199	28
1110746	395
2029647	250
2116939	206
2233418	691
643553	429
2242700	299
1019039	577
1779021	72
2112631	24
2112631	293
959924	304
525745	472
525748	647
1335433	409
1282875	283
1198032	678
680481	422
239357	372
239357	548
933630	400
933630	429
933630	634
1284323	181
1997109	78
1378881	160
1697140	117
1697140	387
977028	678
977028	678
831540	688
1174288	178
1473051	86
1473051	599
993788	419
2062415	114
2124244	34
1425449	304
1927854	548
1325727	56
1084248	34
1084248	285
1084248	572
1084248	603
1649586	513
1273262	18
1974420	258
593454	17
577917	608
1582300	621
585950	518
2142794	41
1264847	550
1364175	664
813686	234
1493464	85
1936576	71
81132	215
154144	122
154144	158
154144	206
154144	403
154144	569
2034077	54
1667490	674
716551	425
1228648	172
2144568	497
287498	23
1356381	98
1356381	98
1356381	99
1356381	146
1356381	146
1356381	178
1356381	217
1356381	290
1356381	293
1356381	385
1356381	401
1356381	427
1356381	659
1273192	72
1273192	117
1273192	240
1273192	268
1273192	383
1273192	397
1273192	402
1273192	413
1273192	462
1273192	612
1273192	655
1273192	668
1273192	676
201034	184
1765180	501
201031	128
1874355	331
1758628	237
1509166	447
1083672	314
485282	471
502842	377
832380	148
1727741	458
1642110	49
1642110	112
1642110	271
1642110	341
1239015	21
1363832	85
1726291	447
1778274	52
322987	540
322982	473
230481	215
806898	143
806898	637
1001988	149
1377844	473
1693340	1
1693340	88
1693340	212
1693340	292
1693340	584
1693340	628
1692697	71
1692697	272
1050712	206
1632105	289
1577411	377
1577411	637
1577411	645
1058299	395
1050718	695
1164760	163
1650415	61
1650415	397
1650415	668
942664	636
2206791	330
1514742	361
90394	645
1515296	496
755404	18
494302	69
494302	259
702555	208
702555	577
362304	46
362305	592
1494656	281
20121	178
246739	676
824618	422
501553	324
501553	415
1955847	53
27114	683
407465	290
1825282	183
1825282	326
1825282	575
2032023	364
1048698	31
1048698	164
1048698	227
1048698	500
1048698	681
1048698	699
557646	169
1869759	281
2039903	73
2039903	73
1983672	101
647926	219
2244900	67
1805969	683
1849892	422
2045226	18
1436926	621
203520	3
203520	444
1086916	24
648609	81
648609	169
648609	553
1507344	32
655697	504
1692262	558
1347175	605
1347175	605
1385837	163
1187302	148
1163232	23
543387	258
11877	390
1224575	324
2070559	424
1224579	259
2083322	52
860559	482
2076254	26
1731827	417
1855678	69
1775946	263
2091594	27
701773	506
1376074	26
1376074	537
1376074	591
1489426	537
2090722	258
191921	627
1260431	494
506024	639
497401	565
431563	676
746128	608
288576	271
746125	384
288573	437
1673861	664
783874	71
1144319	162
1144319	333
1144319	440
1144319	516
1144319	647
1144319	659
1305634	15
1434140	37
540128	269
430208	148
341835	149
341835	327
1036503	59
2015760	135
2015760	254
95278	142
1956764	329
1993288	431
1868936	276
1868936	415
663656	234
671971	592
804639	317
496270	557
1848416	312
2008508	228
399086	317
1952864	25
1728240	567
94897	70
94897	631
1046093	94
94890	516
1724593	499
1800870	487
1141497	417
1809510	207
417253	145
417253	377
1731480	347
1602099	71
1133963	83
300984	223
770537	212
394103	506
394102	373
1219089	213
1312056	211
954971	356
1469111	389
1369080	409
92806	448
92806	525
92806	525
92806	631
1524014	263
921660	265
2166772	518
2166772	675
335998	283
148036	306
441411	158
732958	294
1461328	43
1461328	283
1461328	552
1461328	588
1078575	17
572001	333
572002	206
834242	691
2108256	604
1867576	627
1673132	178
2209983	29
2209983	390
2209983	546
2209983	683
1841433	293
110273	23
110270	18
999010	211
999010	532
301162	506
1020591	64
1313093	575
869546	252
1517877	322
783156	422
151871	460
748753	696
2249990	104
738942	132
1043985	64
1043985	263
2099138	152
505645	90
505645	232
505645	328
505645	400
505645	427
505645	458
505645	571
505645	646
505645	659
505645	663
505645	675
1077689	337
1077689	500
1550474	149
1033140	72
1033140	250
1033140	250
1033140	442
1550473	603
2215944	18
1845974	153
467587	497
297441	327
1070963	581
1416601	350
1060890	422
1567136	338
117132	5
117132	364
117132	494
1487047	515
1487047	532
117134	212
506711	128
506711	259
689524	142
1328530	502
532697	584
1945724	317
579253	78
579253	127
579253	235
944997	544
2096373	233
1414604	64
1414604	643
1996392	688
1597976	64
1597976	606
998763	258
1236607	631
899143	365
532343	31
1317577	324
673461	259
473563	626
1958086	112
473566	258
473564	408
154426	2
124947	395
1157475	54
64530	591
579445	523
885796	208
1058477	48
63541	317
107786	149
107786	327
537485	69
537485	512
223709	18
760450	20
760450	303
1703515	43
808530	39
808530	266
1678369	667
1328395	685
2079433	237
1684842	31
1684842	185
1684842	187
1684842	500
1684842	641
970215	372
2248718	75
1747545	264
1079711	453
1079711	494
2749	581
1818157	86
1818157	263
1818157	637
2224316	419
609124	280
108630	205
108630	484
108630	594
1520122	43
275130	618
278323	34
875325	321
1605866	681
609129	382
609129	650
2148495	290
1484090	80
645659	552
418158	512
1212619	118
1157293	233
1109346	327
1745940	439
1745940	575
445411	201
961497	490
961497	490
471080	24
1913384	424
1914177	617
1561851	447
472761	269
472768	453
472768	510
958239	329
958233	542
272672	21
2174135	221
884803	215
2086499	381
529456	52
986088	160
432546	307
432546	475
2158716	371
2259254	226
347300	554
2259253	64
2014153	52
337426	152
337426	152
1118179	8
1118179	60
1118179	100
1118179	106
1118179	120
1118179	211
1118179	277
1118179	297
1118179	352
1118179	354
1118179	364
1118179	450
1118179	478
1118179	495
1118179	496
1118179	503
1118179	533
1118179	543
1118179	558
1118179	587
1118179	588
1118179	594
1118179	630
1118179	641
1118179	656
1118179	665
1118179	689
1751947	30
530458	227
530458	277
530458	353
530458	594
530458	637
530458	681
1818849	417
1480845	153
1480845	153
1480845	153
1480845	165
1480845	191
1480845	233
1480845	302
1480845	382
1480845	583
1480845	606
1480845	659
1210925	10
1210925	148
1210925	495
1210925	526
